name, conf, dftE, pm7E, mmffE
Neutral_jobs/omegapdb_1q72, rmsd149-pm7, 4728.521300, -146.650840, 46.320302
Neutral_jobs/omegapdb_1q72, rmsd149-opt, 4733.751432, -146.650890, 46.323041
Neutral_jobs/omegapdb_1q72, rmsd153-mmff, 4722.058877, -139.551500, 50.624456
Neutral_jobs/omegapdb_1q72, rmsd153-pm7, 4728.444138, -146.438560, 46.563782
Neutral_jobs/omegapdb_1q72, rmsd153-opt, 4733.747102, -146.611700, 46.561493
Neutral_jobs/omegapdb_1q72, rmsd167-mmff, 4718.449700, -137.042370, 55.500438
Neutral_jobs/omegapdb_1q72, rmsd167-pm7, 4728.309083, -146.600330, 47.278391
Neutral_jobs/omegapdb_1q72, rmsd167-opt, 4733.789989, -146.600270, 47.282224
Neutral_jobs/omegapdb_1q72, rmsd174-mmff, 4723.272262, -141.192400, 50.675172
Neutral_jobs/omegapdb_1q72, rmsd174-pm7, 4728.243728, -146.626790, 47.430708
Neutral_jobs/omegapdb_1q72, rmsd174-opt, 4734.246680, -146.626600, 47.439003
Neutral_jobs/omegapdb_1q72, rmsd18-mmff, 4723.001567, -139.545500, 51.443592
Neutral_jobs/omegapdb_1q72, rmsd18-pm7, 4727.726696, -146.231490, 48.597723
Neutral_jobs/omegapdb_1q72, rmsd18-opt, 4733.505698, -146.231540, 48.601246
Neutral_jobs/omegapdb_1q72, rmsd181-mmff, 4721.894447, -139.825530, 50.722835
Neutral_jobs/omegapdb_1q72, rmsd181-pm7, 4728.314268, -146.645940, 47.163406
Neutral_jobs/omegapdb_1q72, rmsd181-opt, 4734.181943, -146.645790, 47.163046
Neutral_jobs/omegapdb_1q72, rmsd185-mmff, 4722.823150, -140.792880, 50.021903
Neutral_jobs/omegapdb_1q72, rmsd185-pm7, 4728.456774, -146.604950, 46.991423
Neutral_jobs/omegapdb_1q72, rmsd185-opt, 4733.830002, -146.604850, 46.996975
Neutral_jobs/omegapdb_1q72, rmsd198-mmff, 4726.248378, -142.769780, 45.274806
Neutral_jobs/omegapdb_1q72, rmsd198-pm7, 4727.775911, -146.586870, 47.511802
Neutral_jobs/omegapdb_1q72, rmsd198-opt, 4733.367732, -146.586740, 47.515606
Neutral_jobs/omegapdb_1q72, rmsd242-mmff, 4726.651630, -143.084000, 45.079925
Neutral_jobs/omegapdb_1q72, rmsd242-pm7, 4728.482467, -146.627660, 46.737689
Neutral_jobs/omegapdb_1q72, rmsd242-opt, 4733.945572, -146.627460, 46.734776
Neutral_jobs/omegapdb_1q91, rmsd176-mmff, 5227.419027, -361.993160, 4.406378
Neutral_jobs/omegapdb_1q91, rmsd176-pm7, 5231.080518, -373.632810, 8.574715
Neutral_jobs/omegapdb_1q91, rmsd176-opt, 5248.417222, -373.632710, 8.587537
Neutral_jobs/omegapdb_1q91, rmsd196-mmff, 5227.540151, -361.783770, 3.719679
Neutral_jobs/omegapdb_1q91, rmsd196-pm7, 5231.109946, -373.640160, 8.894264
Neutral_jobs/omegapdb_1q91, rmsd196-opt, 5249.458553, -373.640070, 8.897990
Neutral_jobs/omegapdb_1q91, rmsd205-mmff, 5229.772077, -361.298790, -0.435847
Neutral_jobs/omegapdb_1q91, rmsd205-pm7, 5230.772660, -373.493700, 9.208032
Neutral_jobs/omegapdb_1q91, rmsd205-opt, 5248.571272, -373.493700, 9.205600
Neutral_jobs/omegapdb_1q91, rmsd210-mmff, 5230.025966, -361.432430, 0.000265
Neutral_jobs/omegapdb_1q91, rmsd210-pm7, 5231.016398, -373.555950, 10.064359
Neutral_jobs/omegapdb_1q91, rmsd210-opt, 5249.514902, -373.555710, 10.052905
Neutral_jobs/omegapdb_1q91, rmsd214-mmff, 5228.285536, -358.256580, 2.800306
Neutral_jobs/omegapdb_1q91, rmsd214-pm7, 5231.588785, -373.641020, 8.776160
Neutral_jobs/omegapdb_1q91, rmsd214-opt, 5249.472520, -373.640930, 8.784575
Neutral_jobs/omegapdb_1q91, rmsd217-mmff, 5229.926360, -361.261190, -0.104839
Neutral_jobs/omegapdb_1q91, rmsd217-pm7, 5231.206556, -373.558560, 9.662211
Neutral_jobs/omegapdb_1q91, rmsd217-opt, 5249.513498, -373.558370, 9.681314
Neutral_jobs/omegapdb_1q91, rmsd222-mmff, 5230.126631, -361.144020, 0.362520
Neutral_jobs/omegapdb_1q91, rmsd222-pm7, 5231.296291, -373.612350, 8.060706
Neutral_jobs/omegapdb_1q91, rmsd222-opt, 5249.436656, -373.612140, 8.054381
Neutral_jobs/omegapdb_1q91, rmsd243-mmff, 5227.699229, -358.045050, 3.813414
Neutral_jobs/omegapdb_1q91, rmsd243-pm7, 5231.279479, -373.596030, 8.189663
Neutral_jobs/omegapdb_1q91, rmsd243-opt, 5249.456048, -373.595760, 8.196170
Neutral_jobs/omegapdb_1q91, rmsd250-mmff, 5230.398967, -364.070710, -0.493693
Neutral_jobs/omegapdb_1q91, rmsd250-pm7, 5231.685838, -373.590700, 9.158627
Neutral_jobs/omegapdb_1q91, rmsd250-opt, 5249.465475, -373.590480, 9.156407
Neutral_jobs/omegapdb_1q91, rmsd83-mmff, 5227.381766, -361.982490, 4.436552
Neutral_jobs/omegapdb_1q91, rmsd83-pm7, 5231.301643, -373.655000, 8.536254
Neutral_jobs/omegapdb_1q91, rmsd83-opt, 5248.510105, -373.654820, 8.539611
Neutral_jobs/omegapdb_1qin, rmsd105-mmff, 5664.999745, nan, 17.322987
Neutral_jobs/omegapdb_1qin, rmsd105-pm7, 5675.881920, -301.606210, 39.934021
Neutral_jobs/omegapdb_1qin, rmsd105-opt, 5689.619439, -301.606220, 39.924218
Neutral_jobs/omegapdb_1qin, rmsd111-mmff, 5667.000580, nan, 22.081512
Neutral_jobs/omegapdb_1qin, rmsd111-pm7, 5683.926642, -309.984040, 40.742324
Neutral_jobs/omegapdb_1qin, rmsd111-opt, 5698.004090, -309.983890, 40.763753
Neutral_jobs/omegapdb_1qin, rmsd139-mmff, 5677.591241, nan, 6.116457
Neutral_jobs/omegapdb_1qin, rmsd139-pm7, 5677.963477, -306.093390, 39.180623
Neutral_jobs/omegapdb_1qin, rmsd139-opt, 5692.927938, -306.092390, 39.196802
Neutral_jobs/omegapdb_1qin, rmsd163-mmff, 5662.011583, nan, 16.819539
Neutral_jobs/omegapdb_1qin, rmsd163-pm7, 5674.908177, -299.086400, 37.634447
Neutral_jobs/omegapdb_1qin, rmsd163-opt, 5687.585174, -299.086440, 37.643510
Neutral_jobs/omegapdb_1qin, rmsd184-mmff, 5657.254601, nan, 19.211433
Neutral_jobs/omegapdb_1qin, rmsd184-pm7, 5673.068607, -298.199160, 45.092596
Neutral_jobs/omegapdb_1qin, rmsd184-opt, 5687.785540, -298.199000, 45.075150
Neutral_jobs/omegapdb_1qin, rmsd227-mmff, 5661.557100, nan, 19.299230
Neutral_jobs/omegapdb_1qin, rmsd227-pm7, 5674.489173, -300.742790, 48.164851
Neutral_jobs/omegapdb_1qin, rmsd227-opt, 5689.713775, -300.742790, 48.165872
Neutral_jobs/omegapdb_1qin, rmsd5-mmff, 5672.521532, nan, 7.723160
Neutral_jobs/omegapdb_1qin, rmsd5-pm7, 5679.398537, -306.873030, 33.702785
Neutral_jobs/omegapdb_1qin, rmsd5-opt, 5694.362019, -306.732910, 33.699197
Neutral_jobs/omegapdb_1qin, rmsd78-mmff, 5666.223389, nan, 17.266447
Neutral_jobs/omegapdb_1qin, rmsd78-pm7, 5672.193402, -300.667360, 41.492733
Neutral_jobs/omegapdb_1qin, rmsd78-opt, 5686.274109, -300.667220, 41.482255
Neutral_jobs/omegapdb_1qin, rmsd80-mmff, 5655.600303, nan, 22.901778
Neutral_jobs/omegapdb_1qin, rmsd80-pm7, 5679.532140, -307.110190, 38.101790
Neutral_jobs/omegapdb_1qin, rmsd80-opt, 5693.741571, -307.109800, 38.114713
Neutral_jobs/omegapdb_1qin, rmsd96-mmff, 5663.137649, nan, 24.509493
Neutral_jobs/omegapdb_1qin, rmsd96-pm7, 5674.573506, -303.737080, 44.048692
Neutral_jobs/omegapdb_1qin, rmsd96-opt, 5681.616379, -303.736870, 44.052504
Neutral_jobs/omegapdb_1qnf, rmsd180-mmff, 4861.017717, -266.142360, 112.456463
Neutral_jobs/omegapdb_1qnf, rmsd180-pm7, 4860.701696, -268.034660, 113.829182
Neutral_jobs/omegapdb_1qnf, rmsd180-opt, 4873.561891, -268.034470, 113.849870
Neutral_jobs/omegapdb_1qnf, rmsd181-mmff, 4852.562263, -259.343990, 118.197856
Neutral_jobs/omegapdb_1qnf, rmsd181-pm7, 4858.032562, -266.487310, 116.454541
Neutral_jobs/omegapdb_1qnf, rmsd181-opt, 4868.356634, -266.487090, 116.471019
Neutral_jobs/omegapdb_1qnf, rmsd184-mmff, 4848.480578, -257.228840, 109.653168
Neutral_jobs/omegapdb_1qnf, rmsd184-pm7, 4855.442761, -267.396430, 127.025868
Neutral_jobs/omegapdb_1qnf, rmsd184-opt, 4870.510516, -267.396850, 127.027868
Neutral_jobs/omegapdb_1qnf, rmsd187-mmff, 4848.417490, -256.798840, 111.605334
Neutral_jobs/omegapdb_1qnf, rmsd187-pm7, 4857.033948, -267.589380, 122.782293
Neutral_jobs/omegapdb_1qnf, rmsd187-opt, 4869.621096, -267.589270, 122.756426
Neutral_jobs/omegapdb_1qnf, rmsd190-mmff, 4853.224536, -260.693420, 115.375344
Neutral_jobs/omegapdb_1qnf, rmsd190-pm7, 4855.473159, -267.421840, 126.650180
Neutral_jobs/omegapdb_1qnf, rmsd190-opt, 4870.506001, -267.421700, 126.638750
Neutral_jobs/omegapdb_1qnf, rmsd191-mmff, 4853.535102, -260.588790, 117.950354
Neutral_jobs/omegapdb_1qnf, rmsd191-pm7, 4858.430542, -267.678490, 121.418382
Neutral_jobs/omegapdb_1qnf, rmsd191-opt, 4868.935701, -267.679110, 121.383749
Neutral_jobs/omegapdb_1qnf, rmsd218-mmff, 4853.469483, -258.165490, 124.010409
Neutral_jobs/omegapdb_1qnf, rmsd218-pm7, 4861.178621, -268.423210, 119.295551
Neutral_jobs/omegapdb_1qnf, rmsd218-opt, 4871.459042, -268.423070, 119.273627
Neutral_jobs/omegapdb_1qnf, rmsd226-mmff, 4856.128088, -261.710970, 116.911824
Neutral_jobs/omegapdb_1qnf, rmsd226-pm7, 4857.031203, -264.858860, 121.655709
Neutral_jobs/omegapdb_1qnf, rmsd226-opt, 4868.191767, -264.858740, 121.626151
Neutral_jobs/omegapdb_1qnf, rmsd31-mmff, 4852.862299, -259.452170, 118.242839
Neutral_jobs/omegapdb_1qnf, rmsd31-pm7, 4857.808455, -266.555680, 116.678057
Neutral_jobs/omegapdb_1qnf, rmsd31-opt, 4868.327336, -266.555520, 116.648466
Neutral_jobs/omegapdb_1qnf, rmsd83-mmff, 4847.028128, -258.338970, 118.172478
Neutral_jobs/omegapdb_1qnf, rmsd83-pm7, 4854.677174, -263.530110, 115.176098
Neutral_jobs/omegapdb_1qnf, rmsd83-opt, 4865.096677, -263.529860, 115.170009
Neutral_jobs/omegapdb_1qxw, rmsd103-mmff, 3476.969128, -99.630850, 51.655081
Neutral_jobs/omegapdb_1qxw, rmsd103-pm7, 3476.078593, -101.792300, 54.436612
Neutral_jobs/omegapdb_1qxw, rmsd103-opt, 3482.512574, -101.792280, 54.437798
Neutral_jobs/omegapdb_1qxw, rmsd104-mmff, 3477.267793, -99.681940, 51.448696
Neutral_jobs/omegapdb_1qxw, rmsd104-pm7, 3476.544699, -102.040010, 54.036256
Neutral_jobs/omegapdb_1qxw, rmsd104-opt, 3483.030977, -102.039960, 54.039530
Neutral_jobs/omegapdb_1qxw, rmsd117-mmff, 3478.981814, -99.812390, 47.494242
Neutral_jobs/omegapdb_1qxw, rmsd117-pm7, 3478.192505, -101.713560, 50.244655
Neutral_jobs/omegapdb_1qxw, rmsd117-opt, 3484.669872, -101.713460, 50.245462
Neutral_jobs/omegapdb_1qxw, rmsd118-mmff, 3479.149574, -100.383240, 46.689432
Neutral_jobs/omegapdb_1qxw, rmsd118-pm7, 3478.551352, -102.247440, 49.293458
Neutral_jobs/omegapdb_1qxw, rmsd118-opt, 3485.098425, -102.247270, 49.293777
Neutral_jobs/omegapdb_1qxw, rmsd16-mmff, 3478.446898, -99.620630, 51.969624
Neutral_jobs/omegapdb_1qxw, rmsd16-pm7, 3478.765416, -102.160570, 54.909716
Neutral_jobs/omegapdb_1qxw, rmsd16-opt, 3484.894443, -102.160450, 54.910477
Neutral_jobs/omegapdb_1qxw, rmsd20-mmff, 3471.931477, -96.984510, 59.203181
Neutral_jobs/omegapdb_1qxw, rmsd20-pm7, 3470.636952, -103.280180, 65.485939
Neutral_jobs/omegapdb_1qxw, rmsd20-opt, 3477.907513, -103.280170, 65.481742
Neutral_jobs/omegapdb_1qxw, rmsd226-mmff, 3478.885534, -99.845900, 47.716106
Neutral_jobs/omegapdb_1qxw, rmsd226-pm7, 3478.040262, -101.738910, 50.582512
Neutral_jobs/omegapdb_1qxw, rmsd226-opt, 3484.500973, -101.739140, 50.585320
Neutral_jobs/omegapdb_1qxw, rmsd24-mmff, 3476.168353, -99.181960, 52.656961
Neutral_jobs/omegapdb_1qxw, rmsd24-pm7, 3475.760662, -102.087110, 55.962304
Neutral_jobs/omegapdb_1qxw, rmsd24-opt, 3482.659528, -102.087190, 55.962095
Neutral_jobs/omegapdb_1qxw, rmsd26-mmff, 3479.350317, -99.463070, 47.615241
Neutral_jobs/omegapdb_1qxw, rmsd26-pm7, 3478.355670, -101.757190, 51.001115
Neutral_jobs/omegapdb_1qxw, rmsd26-opt, 3484.963033, -101.757350, 50.999408
Neutral_jobs/omegapdb_1qxw, rmsd99-mmff, 3477.375458, -100.245850, 50.577568
Neutral_jobs/omegapdb_1qxw, rmsd99-pm7, 3476.942112, -102.450190, 52.937450
Neutral_jobs/omegapdb_1qxw, rmsd99-opt, 3483.230006, -102.450190, 52.937565
Neutral_jobs/omegapdb_1qy5, rmsd128-mmff, 4123.028987, -109.645130, 179.288655
Neutral_jobs/omegapdb_1qy5, rmsd128-pm7, 4118.156333, -120.827530, 189.113502
Neutral_jobs/omegapdb_1qy5, rmsd128-opt, 4132.089449, -120.827430, 189.118204
Neutral_jobs/omegapdb_1qy5, rmsd143-mmff, 4120.680413, -107.229040, 179.689356
Neutral_jobs/omegapdb_1qy5, rmsd143-pm7, 4117.031684, -120.133120, 188.450749
Neutral_jobs/omegapdb_1qy5, rmsd143-opt, 4131.596385, -120.132990, 188.450804
Neutral_jobs/omegapdb_1qy5, rmsd146-mmff, 4122.525955, -108.581190, 179.543396
Neutral_jobs/omegapdb_1qy5, rmsd146-pm7, 4117.888399, -119.529520, 190.746502
Neutral_jobs/omegapdb_1qy5, rmsd146-opt, 4127.429580, -119.529520, 190.727313
Neutral_jobs/omegapdb_1qy5, rmsd147-mmff, 4120.287687, -106.621680, 180.265934
Neutral_jobs/omegapdb_1qy5, rmsd147-pm7, 4117.605603, -120.463670, 189.358197
Neutral_jobs/omegapdb_1qy5, rmsd147-opt, 4130.239704, -120.463590, 189.358350
Neutral_jobs/omegapdb_1qy5, rmsd153-mmff, 4117.718319, -106.429350, 185.251416
Neutral_jobs/omegapdb_1qy5, rmsd153-pm7, 4111.310917, -116.164820, 195.182316
Neutral_jobs/omegapdb_1qy5, rmsd153-opt, 4121.966459, -116.164580, 195.166809
Neutral_jobs/omegapdb_1qy5, rmsd179-mmff, 4123.692227, -110.552770, 178.935272
Neutral_jobs/omegapdb_1qy5, rmsd179-pm7, 4117.978632, -120.822850, 189.209253
Neutral_jobs/omegapdb_1qy5, rmsd179-opt, 4131.166415, -120.822940, 189.192178
Neutral_jobs/omegapdb_1qy5, rmsd224-mmff, 4120.114491, -106.749400, 180.322565
Neutral_jobs/omegapdb_1qy5, rmsd224-pm7, 4118.111739, -120.372890, 189.177849
Neutral_jobs/omegapdb_1qy5, rmsd224-opt, 4130.519857, -120.372840, 189.176411
Neutral_jobs/omegapdb_1qy5, rmsd240-mmff, 4118.437654, -106.634130, 186.224611
Neutral_jobs/omegapdb_1qy5, rmsd240-pm7, 4114.903417, -116.031130, 189.909455
Neutral_jobs/omegapdb_1qy5, rmsd240-opt, 4124.617669, -116.030990, 189.908498
Neutral_jobs/omegapdb_1qy5, rmsd249-mmff, 4121.043292, -106.944710, 180.077298
Neutral_jobs/omegapdb_1qy5, rmsd249-pm7, 4118.281528, -120.864090, 190.723123
Neutral_jobs/omegapdb_1qy5, rmsd249-opt, 4130.496747, -120.864010, 190.725901
Neutral_jobs/omegapdb_1qy5, rmsd8-mmff, 4120.294384, -106.428460, 179.597649
Neutral_jobs/omegapdb_1qy5, rmsd8-pm7, 4117.509761, -120.904090, 191.567292
Neutral_jobs/omegapdb_1qy5, rmsd8-opt, 4130.426690, -120.904020, 191.548130
Neutral_jobs/omegapdb_1r34, rmsd165-mmff, 4301.364365, -144.126130, 95.438418
Neutral_jobs/omegapdb_1r34, rmsd165-pm7, 4297.108289, -150.556420, 98.964971
Neutral_jobs/omegapdb_1r34, rmsd165-opt, 4310.123653, -150.556310, 98.961321
Neutral_jobs/omegapdb_1r34, rmsd176-mmff, 4301.485713, -144.902250, 94.682068
Neutral_jobs/omegapdb_1r34, rmsd176-pm7, 4297.049487, -150.442960, 98.755304
Neutral_jobs/omegapdb_1r34, rmsd176-opt, 4310.190760, -150.442700, 98.760823
Neutral_jobs/omegapdb_1r34, rmsd190-mmff, 4299.007651, -142.123060, 94.247510
Neutral_jobs/omegapdb_1r34, rmsd190-pm7, 4299.080290, -150.604190, 93.704049
Neutral_jobs/omegapdb_1r34, rmsd190-opt, 4310.073536, -150.603890, 93.698785
Neutral_jobs/omegapdb_1r34, rmsd220-mmff, 4300.869602, -145.525350, 97.886552
Neutral_jobs/omegapdb_1r34, rmsd220-pm7, 4297.287756, -150.544730, 98.853303
Neutral_jobs/omegapdb_1r34, rmsd220-opt, 4310.321741, -150.544610, 98.849998
Neutral_jobs/omegapdb_1r34, rmsd240-mmff, 4301.135688, -144.258590, 95.135530
Neutral_jobs/omegapdb_1r34, rmsd240-pm7, 4297.115592, -150.583090, 98.892861
Neutral_jobs/omegapdb_1r34, rmsd240-opt, 4310.114977, -150.583000, 98.889995
Neutral_jobs/omegapdb_1r34, rmsd41-mmff, 4300.939770, -143.304470, 96.617943
Neutral_jobs/omegapdb_1r34, rmsd41-pm7, 4297.167666, -149.895100, 100.702571
Neutral_jobs/omegapdb_1r34, rmsd41-opt, 4309.406212, -149.895140, 100.707174
Neutral_jobs/omegapdb_1r34, rmsd49-mmff, 4300.893151, -144.273730, 95.353092
Neutral_jobs/omegapdb_1r34, rmsd49-pm7, 4296.762157, -150.516000, 99.976979
Neutral_jobs/omegapdb_1r34, rmsd49-opt, 4309.475479, -150.516100, 99.980013
Neutral_jobs/omegapdb_1r34, rmsd6-mmff, 4286.794891, -133.775830, 108.442303
Neutral_jobs/omegapdb_1r34, rmsd6-pm7, 4297.009928, -150.054220, 100.751159
Neutral_jobs/omegapdb_1r34, rmsd6-opt, 4308.688114, -150.054080, 100.749986
Neutral_jobs/omegapdb_1r34, rmsd60-mmff, 4298.561455, -143.576370, 95.961282
Neutral_jobs/omegapdb_1r34, rmsd60-pm7, 4297.141249, -150.082220, 100.733535
Neutral_jobs/omegapdb_1r34, rmsd60-opt, 4309.424080, -150.082220, 100.730033
Neutral_jobs/omegapdb_1r34, rmsd84-mmff, 4298.775542, -143.684870, 95.933640
Neutral_jobs/omegapdb_1r34, rmsd84-pm7, 4296.923956, -149.777740, 100.747536
Neutral_jobs/omegapdb_1r34, rmsd84-opt, 4309.360359, -149.777450, 100.741580
Neutral_jobs/omegapdb_1r6w, rmsd101-mmff, 3235.913368, -241.742580, -45.591885
Neutral_jobs/omegapdb_1r6w, rmsd101-pm7, 3229.735808, -246.867540, -38.900628
Neutral_jobs/omegapdb_1r6w, rmsd101-opt, 3241.145871, -246.867480, -38.903211
Neutral_jobs/omegapdb_1r6w, rmsd112-mmff, 3235.418293, -241.442900, -45.480787
Neutral_jobs/omegapdb_1r6w, rmsd112-pm7, 3230.450345, -246.865610, -39.149721
Neutral_jobs/omegapdb_1r6w, rmsd112-opt, 3241.131916, -246.865550, -39.156004
Neutral_jobs/omegapdb_1r6w, rmsd117-mmff, 3234.483934, -242.592300, -44.173146
Neutral_jobs/omegapdb_1r6w, rmsd117-pm7, 3229.892849, -245.684780, -37.266818
Neutral_jobs/omegapdb_1r6w, rmsd117-opt, 3241.655431, -245.684780, -37.271279
Neutral_jobs/omegapdb_1r6w, rmsd120-mmff, 3235.545201, -243.605270, -40.690383
Neutral_jobs/omegapdb_1r6w, rmsd120-pm7, 3231.725624, -246.749290, -38.580702
Neutral_jobs/omegapdb_1r6w, rmsd120-opt, 3241.861586, -246.749220, -38.595133
Neutral_jobs/omegapdb_1r6w, rmsd165-mmff, 3234.916710, -242.521240, -44.093610
Neutral_jobs/omegapdb_1r6w, rmsd165-pm7, 3229.009362, -245.722420, -35.961262
Neutral_jobs/omegapdb_1r6w, rmsd165-opt, 3240.181546, -245.722450, -35.962727
Neutral_jobs/omegapdb_1r6w, rmsd36-mmff, 3234.364921, -242.241550, -40.346386
Neutral_jobs/omegapdb_1r6w, rmsd36-pm7, 3229.765475, -245.877000, -35.052350
Neutral_jobs/omegapdb_1r6w, rmsd36-opt, 3240.425692, -245.877090, -35.056644
Neutral_jobs/omegapdb_1r6w, rmsd46-mmff, 3235.421541, -243.297610, -44.493866
Neutral_jobs/omegapdb_1r6w, rmsd46-pm7, 3232.041772, -246.705190, -38.529183
Neutral_jobs/omegapdb_1r6w, rmsd46-opt, 3241.345169, -246.705280, -38.536559
Neutral_jobs/omegapdb_1r6w, rmsd54-mmff, 3232.073454, -242.239280, -42.199363
Neutral_jobs/omegapdb_1r6w, rmsd54-pm7, 3232.351611, -246.700790, -40.668645
Neutral_jobs/omegapdb_1r6w, rmsd54-opt, 3240.577209, -246.700690, -40.667448
Neutral_jobs/omegapdb_1r6w, rmsd97-mmff, 3236.454409, -241.986250, -45.778470
Neutral_jobs/omegapdb_1r6w, rmsd97-pm7, 3229.986542, -246.556560, -38.880781
Neutral_jobs/omegapdb_1r6w, rmsd97-opt, 3241.240851, -246.447630, -38.873320
Neutral_jobs/omegapdb_1r6w, rmsd98-mmff, 3234.892316, -242.491310, -44.053310
Neutral_jobs/omegapdb_1r6w, rmsd98-pm7, 3229.601727, -245.715000, -36.541400
Neutral_jobs/omegapdb_1r6w, rmsd98-opt, 3239.773975, -245.715010, -36.544366
Neutral_jobs/omegapdb_1ros, rmsd106-mmff, 7070.531931, -180.509570, 36.276794
Neutral_jobs/omegapdb_1ros, rmsd106-pm7, 7080.545333, -193.144320, 33.517591
Neutral_jobs/omegapdb_1ros, rmsd106-opt, 7089.411245, -193.144020, 33.512525
Neutral_jobs/omegapdb_1ros, rmsd116-mmff, 7068.096061, -179.526510, 34.725602
Neutral_jobs/omegapdb_1ros, rmsd116-pm7, 7064.582933, -182.669740, 41.833565
Neutral_jobs/omegapdb_1ros, rmsd116-opt, 7071.095434, -182.669920, 41.827032
Neutral_jobs/omegapdb_1ros, rmsd125-mmff, 7074.509779, -180.737370, 33.223040
Neutral_jobs/omegapdb_1ros, rmsd125-pm7, 7076.458931, -185.083100, 37.236921
Neutral_jobs/omegapdb_1ros, rmsd125-opt, 7086.222272, -185.082970, 37.231727
Neutral_jobs/omegapdb_1ros, rmsd181-mmff, 7073.520412, -180.915990, 31.061824
Neutral_jobs/omegapdb_1ros, rmsd181-pm7, 7070.709863, -182.621260, 39.740738
Neutral_jobs/omegapdb_1ros, rmsd181-opt, 7080.889929, -182.863420, 39.753340
Neutral_jobs/omegapdb_1ros, rmsd209-mmff, 7073.570712, -181.092500, 33.027490
Neutral_jobs/omegapdb_1ros, rmsd209-pm7, 7072.611161, -182.806870, 37.982676
Neutral_jobs/omegapdb_1ros, rmsd209-opt, 7081.327906, -182.806640, 37.980032
Neutral_jobs/omegapdb_1ros, rmsd224-mmff, 7071.800382, -180.727400, -36.549954
Neutral_jobs/omegapdb_1ros, rmsd224-pm7, 7071.708802, -181.245720, -36.128432
Neutral_jobs/omegapdb_1ros, rmsd224-opt, 7078.944120, -181.245490, -36.139876
Neutral_jobs/omegapdb_1ros, rmsd243-mmff, 7073.705954, -180.509940, 430.025723
Neutral_jobs/omegapdb_1ros, rmsd243-pm7, 7072.718533, -181.700000, -37.245944
Neutral_jobs/omegapdb_1ros, rmsd243-opt, 7081.695937, -181.699920, -34.920613
Neutral_jobs/omegapdb_1ros, rmsd246-mmff, 7071.286404, -180.202950, -36.310392
Neutral_jobs/omegapdb_1ros, rmsd246-pm7, 7070.746535, -182.123710, -34.655141
Neutral_jobs/omegapdb_1ros, rmsd246-opt, 7080.372904, -182.123580, -34.653961
Neutral_jobs/omegapdb_1ros, rmsd40-mmff, 7073.367685, -182.841110, -36.027181
Neutral_jobs/omegapdb_1ros, rmsd40-pm7, 7080.517192, -192.463910, -37.275797
Neutral_jobs/omegapdb_1ros, rmsd40-opt, 7085.802748, -192.464030, -37.281873
Neutral_jobs/omegapdb_1ros, rmsd60-mmff, 7068.558189, -178.498840, -36.386177
Neutral_jobs/omegapdb_1ros, rmsd60-pm7, 7069.710539, -181.419650, -36.719577
Neutral_jobs/omegapdb_1ros, rmsd60-opt, 7079.921336, -181.419640, -36.717768
Neutral_jobs/omegapdb_1s63, rmsd103-mmff, 5642.331438, 73.061740, -50.443046
Neutral_jobs/omegapdb_1s63, rmsd103-pm7, 5645.741638, 65.001280, -47.360931
Neutral_jobs/omegapdb_1s63, rmsd103-opt, 5654.701317, 65.001760, -47.357371
Neutral_jobs/omegapdb_1s63, rmsd141-mmff, 5639.420605, 78.847200, 134.856819
Neutral_jobs/omegapdb_1s63, rmsd141-pm7, 5647.223836, 65.507930, 141.791020
Neutral_jobs/omegapdb_1s63, rmsd141-opt, 5655.122162, 65.507900, 141.795514
Neutral_jobs/omegapdb_1s63, rmsd17-mmff, 5639.795127, 75.947990, 135.476726
Neutral_jobs/omegapdb_1s63, rmsd17-pm7, 5645.929978, 65.029870, 140.872277
Neutral_jobs/omegapdb_1s63, rmsd17-opt, 5654.695414, 65.030070, 140.903466
Neutral_jobs/omegapdb_1s63, rmsd193-mmff, 5640.898042, 76.244370, 134.506787
Neutral_jobs/omegapdb_1s63, rmsd193-pm7, 5648.973571, 64.174510, 139.831962
Neutral_jobs/omegapdb_1s63, rmsd193-opt, 5656.775227, 64.174890, 139.839177
Neutral_jobs/omegapdb_1s63, rmsd196-mmff, 5645.448455, 70.259970, 134.992070
Neutral_jobs/omegapdb_1s63, rmsd196-pm7, 5644.263266, 62.811030, 150.465763
Neutral_jobs/omegapdb_1s63, rmsd196-opt, 5655.934759, 62.811420, 150.453153
Neutral_jobs/omegapdb_1s63, rmsd198-mmff, 5645.000402, 70.257050, 136.123213
Neutral_jobs/omegapdb_1s63, rmsd198-pm7, 5647.304344, 62.039850, 151.564362
Neutral_jobs/omegapdb_1s63, rmsd198-opt, 5656.531932, 62.040130, 151.549432
Neutral_jobs/omegapdb_1s63, rmsd239-mmff, 5646.840466, 69.490060, 132.748815
Neutral_jobs/omegapdb_1s63, rmsd239-pm7, 5646.455531, 65.022540, 140.696991
Neutral_jobs/omegapdb_1s63, rmsd239-opt, 5654.674748, 65.022560, 140.721717
Neutral_jobs/omegapdb_1s63, rmsd50-mmff, 5644.120593, 71.318870, 2155.940704
Neutral_jobs/omegapdb_1s63, rmsd50-pm7, 5646.119306, 64.985670, 1672.901642
Neutral_jobs/omegapdb_1s63, rmsd50-opt, 5654.666946, 64.986080, 4813.896866
Neutral_jobs/omegapdb_1s63, rmsd59-mmff, 5638.481067, 78.782860, 137.589821
