name,conf,dft@mmff,pm7@mmff,mmff@mmff,dft@pm7,pm7@pm7,mmff@pm7,dft@dft,pm7@dft,mmff@dft
Neutral_jobs/omegacsd_VADTAV, rmsd11, 4024.289690, 98.566280, 129.380456, 4035.919366, 98.345470, 130.223806, 4042.424612, 98.345750, 130.242045
Neutral_jobs/omegacsd_VADTAV, rmsd20, 4024.596367, 98.577910, 129.404694, 4036.533563, 98.315220, 130.036386, 4042.513614, 98.315420, 130.028328
Neutral_jobs/omegacsd_VADTAV, rmsd21, 4024.479185, 98.619030, 129.407785, 4036.553239, 98.336000, 130.146557, 4042.552009, 98.335830, 130.131790
Neutral_jobs/omegacsd_VADTAV, rmsd23, 4024.536681, 98.613850, 129.404456, 4037.284702, 98.404060, 130.498151, 4042.740471, 98.403960, 130.499744
Neutral_jobs/omegacsd_VADTAV, rmsd24, 4024.316633, 98.669100, 129.447649, 4036.492341, 98.322810, 130.169573, 4043.111394, 98.322980, 130.182856
Neutral_jobs/omegacsd_VADTAV, rmsd46, 4024.566675, 98.550000, 129.345248, 4036.483160, 98.282820, 130.093261, 4042.581747, 98.283190, 130.083279
Neutral_jobs/omegacsd_VADTAV, rmsd47, 4024.605487, 98.578550, 129.380925, 4036.308905, 98.297720, 130.092562, 4042.520746, 98.298050, 130.065340
Neutral_jobs/omegacsd_VADTAV, rmsd48, 4024.331762, 98.580110, 129.375832, 4036.448115, 98.316250, 129.757611, 4042.456763, 98.316730, 129.754530
Neutral_jobs/omegacsd_VADTAV, rmsd5, 4024.547874, 98.571120, 129.359771, 4036.942273, 98.348290, 130.468406, 4043.119478, 98.348430, 130.462165
Neutral_jobs/omegacsd_VAMBOA, rmsd102, 5046.993968, -147.966090, 73.059572, 5044.962215, -158.326710, 81.072957, 5056.925168, -158.326710, 81.060180
Neutral_jobs/omegacsd_VAMBOA, rmsd119, 5048.401994, -147.676860, 72.199883, 5042.730424, -158.503750, 85.853803, 5057.534737, -158.503630, 85.835902
Neutral_jobs/omegacsd_VAMBOA, rmsd123, 5049.283395, -150.434520, 71.133057, 5042.769987, -158.509680, 85.897250, 5057.063297, -158.509580, 85.885493
Neutral_jobs/omegacsd_VAMBOA, rmsd199, 5051.470733, -148.668790, 65.635960, 5052.587721, -152.481660, 66.714831, 5059.918364, -152.481690, 66.711320
Neutral_jobs/omegacsd_VAMBOA, rmsd218, 5048.340130, -149.337810, 72.893325, 5045.167196, -158.730930, 80.316164, 5057.095848, -158.730720, 80.344811
Neutral_jobs/omegacsd_VAMBOA, rmsd229, 5052.221605, -148.424460, 66.367701, 5056.606854, -154.690340, 66.442693, 5063.473467, -154.690250, 66.434397
Neutral_jobs/omegacsd_VAMBOA, rmsd26, 5051.085960, -148.770780, 71.998326, 5055.359204, -157.537550, 73.438988, 5064.945283, -157.537460, 73.447566
Neutral_jobs/omegacsd_VAMBOA, rmsd29, 5047.351979, -148.182390, 72.475311, 5044.822098, -158.900750, 84.589707, 5061.324657, -158.900650, 84.565020
Neutral_jobs/omegacsd_VAMBOA, rmsd7, 5050.496987, -149.167610, 71.419206, 5043.584125, -158.287300, 84.422479, 5064.955001, -158.287270, 84.439226
Neutral_jobs/omegacsd_VAMBOA, rmsd83, 5046.455602, -147.650420, 72.572561, 5042.725330, -158.500770, 85.775172, 5055.255788, -158.500630, 85.797498
Neutral_jobs/omegacsd_VAMCUH, rmsd102, 4276.690296, -110.550180, 90.294001, 4274.511934, -111.531800, 91.947541, 4281.688676, -111.531870, 91.947579
Neutral_jobs/omegacsd_VAMCUH, rmsd125, 4276.238807, -109.702490, 91.070578, 4274.358152, -111.629860, 90.771005, 4281.585947, -111.629800, 90.765420
Neutral_jobs/omegacsd_VAMCUH, rmsd133, 4277.225289, -110.217110, 89.006039, 4274.240756, -111.675660, 91.705040, 4281.855488, -111.675540, 91.701883
Neutral_jobs/omegacsd_VAMCUH, rmsd187, 4275.756646, -110.326740, 89.562565, 4274.134795, -111.672170, 91.673036, 4281.586095, -111.672110, 91.665542
Neutral_jobs/omegacsd_VAMCUH, rmsd190, 4275.841810, -110.244410, 90.168791, 4274.079470, -111.512980, 92.153305, 4280.209264, -111.513000, 92.152354
Neutral_jobs/omegacsd_VAMCUH, rmsd207, 4276.173260, -109.124070, 89.362491, 4274.066645, -111.533110, 91.974149, 4280.229035, -111.532980, 91.986616
Neutral_jobs/omegacsd_VAMCUH, rmsd4, 4277.073881, -110.012630, 89.310419, 4273.998436, -111.407800, 91.733604, 4281.414286, -111.407750, 91.743700
Neutral_jobs/omegacsd_VAMCUH, rmsd60, 4276.332372, -110.962860, 90.137391, 4274.158223, -111.641850, 91.042257, 4280.758802, -111.641520, 91.044313
Neutral_jobs/omegacsd_VAMCUH, rmsd96, 4277.073265, -110.379370, 89.139757, 4274.396467, -111.682610, 91.301493, 4281.794177, -111.682590, 91.304064
Neutral_jobs/omegacsd_VAMCUH, rmsd98, 4277.210623, -110.238520, 89.135948, 4273.666054, -111.400400, 91.583418, 4281.402871, -111.400470, 91.586607
Neutral_jobs/omegacsd_VAYXOI, rmsd103, 4712.319492, -37.523890, 71.761679, 4716.826861, -43.242820, 68.756682, 4725.183568, -43.242660, 68.750041
Neutral_jobs/omegacsd_VAYXOI, rmsd143, 4709.337823, -34.919180, 79.776544, 4717.163399, -43.294680, 68.631178, 4724.921979, -43.294390, 68.637788
Neutral_jobs/omegacsd_VAYXOI, rmsd161, 4709.139881, -33.947850, 80.792094, 4716.566321, -42.887590, 69.379542, 4725.342661, -42.887410, 69.380840
Neutral_jobs/omegacsd_VAYXOI, rmsd177, 4713.052126, -39.679450, 71.059622, 4716.456753, -42.849080, 68.721427, 4724.763028, -42.848910, 68.726576
Neutral_jobs/omegacsd_VAYXOI, rmsd203, 4717.819191, -42.337830, 67.640822, 4717.274419, -43.416790, 68.577597, 4725.472224, -43.416600, 68.564807
Neutral_jobs/omegacsd_VAYXOI, rmsd224, 4717.181276, -41.383720, 66.697193, 4716.858948, -43.247190, 68.254487, 4724.830658, -43.247040, 68.254504
Neutral_jobs/omegacsd_VAYXOI, rmsd237, 4714.910458, -39.741830, 69.353355, 4716.843807, -42.938120, 68.893299, 4725.212720, -42.937830, 68.881527
Neutral_jobs/omegacsd_VAYXOI, rmsd34, 4717.699636, -41.975900, 67.415006, 4717.333358, -43.217350, 68.928548, 4725.805175, -43.216830, 68.934839
Neutral_jobs/omegacsd_VAYXOI, rmsd65, 4703.189539, -30.789710, 89.373005, 4716.914423, -42.900800, 69.558630, 4725.339351, -42.900860, 69.556672
Neutral_jobs/omegacsd_VAYXOI, rmsd85, 4712.801038, -37.719110, 71.823007, 4716.437488, -42.828360, 68.956329, 4724.768267, -42.828100, 68.955214
Neutral_jobs/omegacsd_VEMCIZ, rmsd111, 6466.507734, -3.943350, 122.016750, 6468.161395, -6.597770, 119.972586, 6476.215096, -6.597500, 119.969780
Neutral_jobs/omegacsd_VEMCIZ, rmsd118, 6467.135191, -4.583870, 119.843639, 6468.472353, -6.185980, 121.148651, 6477.331767, -6.185870, 121.147947
Neutral_jobs/omegacsd_VEMCIZ, rmsd119, 6466.852993, -4.486730, 120.157756, 6467.020188, -6.470390, 120.535039, 6476.883787, -6.470290, 120.525088
Neutral_jobs/omegacsd_VEMCIZ, rmsd149, 6467.870138, -5.181160, 119.695805, 6467.200454, -6.043090, 121.058527, 6477.441124, -6.043120, 121.058648
Neutral_jobs/omegacsd_VEMCIZ, rmsd150, 6468.912387, -5.603880, 119.767196, 6468.190074, -6.289690, 121.004063, 6477.262143, -6.289610, 121.002070
Neutral_jobs/omegacsd_VEMCIZ, rmsd152, 6468.954059, -5.335880, 119.945900, 6468.808751, -6.176560, 120.719563, 6477.228313, -6.176340, 120.727143
Neutral_jobs/omegacsd_VEMCIZ, rmsd238, 6468.968790, -5.454810, 119.765561, 6468.861454, -6.124520, 121.035425, 6478.093546, -6.124610, 121.039540
Neutral_jobs/omegacsd_VEMCIZ, rmsd24, 6468.162991, -5.363380, 119.484515, 6468.232215, -6.179880, 120.411011, 6477.172905, -6.179850, 120.405594
Neutral_jobs/omegacsd_VEMCIZ, rmsd249, 6465.995193, -3.368930, 122.522876, 6467.663531, -6.145940, 120.795980, 6476.952661, -6.145440, 120.798619
Neutral_jobs/omegacsd_VEMCIZ, rmsd35, 6469.742633, -7.058660, 117.795408, 6472.561737, -8.336180, 119.026737, 6479.341841, -8.336210, 119.018763
Neutral_jobs/omegacsd_VENRUB, rmsd116, 4089.718413, 86.826180, 83.855757, 4093.805831, 84.552440, 87.019403, 4098.190799, 84.552700, 87.020040
Neutral_jobs/omegacsd_VENRUB, rmsd133, 4091.737411, 85.892440, 83.790259, 4093.951887, 84.556120, 86.775273, 4098.250272, 84.556280, 86.756330
Neutral_jobs/omegacsd_VENRUB, rmsd160, 4091.627807, 86.056580, 83.888570, 4093.865777, 84.747910, 87.525842, 4097.209542, 84.748350, 87.521952
Neutral_jobs/omegacsd_VENRUB, rmsd161, 4091.422922, 86.310920, 83.312703, 4093.650589, 84.595420, 87.077643, 4098.133020, 84.595310, 87.087665
Neutral_jobs/omegacsd_VENRUB, rmsd196, 4091.144083, 86.490010, 83.393172, 4093.678743, 84.693290, 86.890844, 4098.127830, 84.693420, 86.889479
Neutral_jobs/omegacsd_VENRUB, rmsd197, 4091.592566, 86.200860, 83.946463, 4093.744210, 84.733600, 87.603084, 4097.236865, 84.733620, 87.606386
Neutral_jobs/omegacsd_VENRUB, rmsd223, 4091.532248, 86.204920, 84.230991, 4094.037130, 84.566840, 86.939186, 4098.234937, 84.567270, 86.937675
Neutral_jobs/omegacsd_VENRUB, rmsd224, 4091.387376, 86.368500, 83.380255, 4094.057224, 84.719070, 86.677768, 4097.964937, 84.719400, 86.689311
Neutral_jobs/omegacsd_VENRUB, rmsd245, 4091.510005, 86.444500, 84.994627, 4093.993635, 84.550810, 86.610587, 4098.273204, 84.551100, 86.604750
Neutral_jobs/omegacsd_VENRUB, rmsd95, 4091.656758, 85.809360, 84.352912, 4094.037934, 84.606290, 86.362991, 4098.259092, 84.606520, 86.356012
Neutral_jobs/omegacsd_VEXROF, rmsd111, 4636.530962, -55.569150, 32.728365, 4645.931519, -63.744920, 38.817904, 4650.504285, -63.744840, 38.813423
Neutral_jobs/omegacsd_VEXROF, rmsd114, 4630.878833, -55.299710, 41.642715, 4643.149866, -63.336780, 40.336888, 4647.828677, -63.336560, 40.326326
Neutral_jobs/omegacsd_VEXROF, rmsd118, 4632.731847, -57.015770, 38.955765, 4642.998382, -63.238770, 40.722243, 4651.794911, -63.238860, 40.720261
Neutral_jobs/omegacsd_VEXROF, rmsd156, 4637.880343, -55.917250, 34.810225, 4643.030182, -63.207800, 40.331059, 4647.922130, -63.207680, 40.335485
Neutral_jobs/omegacsd_VEXROF, rmsd158, 4637.614794, -62.251860, 37.612700, 4643.160769, -63.271150, 40.103788, 4647.634371, -63.271400, 40.102443
Neutral_jobs/omegacsd_VEXROF, rmsd57, 4627.505376, -50.856140, 42.339038, 4642.749307, -61.571180, 42.168685, 4652.380659, -61.571130, 42.167324
Neutral_jobs/omegacsd_VEXROF, rmsd58, 4634.340267, -54.213640, 36.394474, 4643.131259, -61.378070, 41.979127, 4651.790109, -61.378000, 41.983487
Neutral_jobs/omegacsd_VEXROF, rmsd64, 4633.915704, -53.776340, 36.495601, 4643.153753, -61.386820, 42.072708, 4651.871439, -61.386610, 42.081474
Neutral_jobs/omegacsd_VEXROF, rmsd96, 4635.596600, -54.432150, 34.422527, 4643.188926, -61.384400, 41.992960, 4651.736242, -61.384510, 41.989804
Neutral_jobs/omegacsd_VEXROF, rmsd98, 4628.111214, -51.138610, 40.877062, 4645.935092, -63.707350, 39.174504, 4650.836883, -63.707570, 39.190131
Neutral_jobs/omegacsd_VEYRAS, rmsd155, 3927.002293, -117.055630, 80.942918, 3922.434978, -120.873860, 82.582818, 3930.690739, -120.873860, 82.574050
Neutral_jobs/omegacsd_VEYRAS, rmsd21, 3927.086379, -117.679210, 76.657580, 3922.629179, -120.761890, 82.645103, 3929.712651, -120.909570, 82.651133
Neutral_jobs/omegacsd_VEYRAS, rmsd212, 3927.813881, -118.155790, 81.870360, 3926.396872, -119.539060, 82.441676, 3930.982829, -119.671030, 82.435109
Neutral_jobs/omegacsd_VEYRAS, rmsd217, 3926.031355, -116.445880, 79.290211, 3922.953460, -120.871370, 82.805353, 3931.003714, -120.871180, 82.787141
Neutral_jobs/omegacsd_VEYRAS, rmsd223, 3925.459874, -115.741960, 78.267593, 3922.750322, -120.924240, 82.766939, 3929.431616, -120.924190, 82.751206
Neutral_jobs/omegacsd_VEYRAS, rmsd224, 3928.381374, -116.834930, 82.249564, 3926.262183, -119.597700, 82.368898, 3931.124572, -119.597510, 82.366540
Neutral_jobs/omegacsd_VEYRAS, rmsd245, 3927.634370, -116.104270, 80.974043, 3926.302527, -119.645840, 82.443792, 3930.845270, -119.645460, 82.435624
Neutral_jobs/omegacsd_VEYRAS, rmsd246, 3927.153012, -117.090120, 80.316642, 3927.243691, -120.237220, 83.496034, 3932.298222, -120.237320, 83.498445
Neutral_jobs/omegacsd_VEYRAS, rmsd53, 3926.926150, -119.064750, 80.975649, 3923.220905, -120.624250, 84.408706, 3929.735354, -120.624210, 84.414081
Neutral_jobs/omegacsd_VEYRAS, rmsd94, 3925.226856, -118.257790, 81.364860, 3922.420212, -120.716170, 82.915966, 3929.375218, -120.862480, 82.923915
Neutral_jobs/omegacsd_VIBNID, rmsd12, 5669.372877, -84.949150, -26.196920, 5666.504241, -89.978570, -16.783603, 5675.231564, -89.978700, -16.783557
Neutral_jobs/omegacsd_VIBNID, rmsd49, 5669.502611, -84.765510, -25.943045, 5666.383838, -89.792960, -16.839555, 5675.232092, -89.792760, -16.846674
Neutral_jobs/omegacsd_VIBNID, rmsd50, 5669.489106, -84.825760, -26.055616, 5666.567478, -89.873970, -17.067375, 5674.398292, -89.874160, -17.067177
Neutral_jobs/omegacsd_VIBNID, rmsd61, 5668.918887, -84.248440, -25.309881, 5665.739201, -90.148560, -15.690686, 5675.313694, -90.148410, -15.688616
Neutral_jobs/omegacsd_VIBNID, rmsd62, 5668.969715, -84.445580, -25.314761, 5666.189638, -90.094700, -16.118186, 5674.832719, -90.094670, -16.116703
Neutral_jobs/omegacsd_VIBNID, rmsd72, 5669.390426, -84.357780, -25.194486, 5666.783885, -89.831410, -16.015586, 5675.151439, -89.831710, -16.022582
Neutral_jobs/omegacsd_VIBNID, rmsd79, 5669.248622, -84.457460, -25.456135, 5666.947953, -89.783950, -16.480524, 5675.538658, -89.783750, -16.477450
Neutral_jobs/omegacsd_VIBNID, rmsd8, 5668.852064, -84.180450, -25.349210, 5666.830270, -89.720650, -16.215559, 5675.615791, -89.720310, -16.221863
Neutral_jobs/omegacsd_VIBNID, rmsd80, 5669.384117, -84.575840, -25.524472, 5667.283842, -89.698150, -17.108312, 5675.785707, -89.698090, -17.105854
Neutral_jobs/omegacsd_VIBNID, rmsd95, 5669.320545, -84.931970, -26.114761, 5666.182508, -89.905400, -16.714913, 5673.283180, -89.905580, -16.713057
Neutral_jobs/omegacsd_VIBWIM, rmsd101, 5833.256784, -142.684680, 83.574798, 5835.400851, -145.485960, 81.959818, 5841.634059, -145.485750, 81.943252
Neutral_jobs/omegacsd_VIBWIM, rmsd109, 5832.251060, -141.955020, 85.835441, 5834.265948, -144.901900, 81.682323, 5840.234950, -144.901760, 81.683918
Neutral_jobs/omegacsd_VIBWIM, rmsd115, 5830.664127, -140.535920, 87.721819, 5835.765445, -146.041510, 84.692199, 5842.860859, -146.041320, 84.694545
Neutral_jobs/omegacsd_VIBWIM, rmsd118, 5835.317523, -144.427580, 80.570856, 5837.753004, -146.886930, 80.939053, 5844.501775, -146.886590, 80.949497
Neutral_jobs/omegacsd_VIBWIM, rmsd122, 5834.329460, -144.552210, 81.873494, 5835.692513, -145.619680, 85.092141, 5842.567952, -145.619700, 85.084316
Neutral_jobs/omegacsd_VIBWIM, rmsd135, 5833.106787, -142.391070, 83.986603, 5834.681070, -145.243410, 81.344769, 5841.208675, -145.243280, 81.353438
Neutral_jobs/omegacsd_VIBWIM, rmsd240, 5833.211449, -142.840770, 82.217790, 5835.382572, -145.418960, 82.010793, 5841.464320, -145.419000, 82.007853
Neutral_jobs/omegacsd_VIBWIM, rmsd248, 5833.365745, -142.455960, 84.514358, 5835.186384, -145.173920, 83.815862, 5842.706055, -145.173500, 83.818906
Neutral_jobs/omegacsd_VIBWIM, rmsd92, 5831.414469, -141.535450, 86.040241, 5835.443446, -145.414980, 82.140810, 5841.502951, -145.414860, 82.136201
Neutral_jobs/omegacsd_VIBWIM, rmsd95, 5832.383597, -142.319440, 84.666481, 5835.284667, -145.396750, 81.885946, 5841.660393, -145.396390, 81.891619
Neutral_jobs/omegacsd_VIPHOR, rmsd134, 5824.697767, -120.063460, 20.165374, 5828.212612, -127.036910, 22.654577, 5835.143122, -127.036840, 22.652583
Neutral_jobs/omegacsd_VIPHOR, rmsd138, 5818.536509, -115.310360, 28.632791, 5829.986300, -127.941660, 25.358794, 5838.570698, -127.941360, 25.347995
Neutral_jobs/omegacsd_VIPHOR, rmsd14, 5826.511799, -121.079130, 21.993261, 5829.291949, -127.976190, 26.609162, 5838.461960, -127.976140, 26.605851
Neutral_jobs/omegacsd_VIPHOR, rmsd16, 5819.569819, -115.706190, 31.302792, 5829.955610, -128.075250, 25.936890, 5838.533635, -128.075170, 25.946792
Neutral_jobs/omegacsd_VIPHOR, rmsd173, 5827.367202, -121.718390, 21.198037, 5829.311608, -128.003100, 26.810421, 5838.329553, -128.003130, 26.798203
Neutral_jobs/omegacsd_VIPHOR, rmsd33, 5823.980624, -118.617920, 22.718021, 5830.329553, -128.052220, 25.527640, 5838.740920, -128.052180, 25.535782
Neutral_jobs/omegacsd_VIPHOR, rmsd5, 5826.048342, -122.844090, 18.446070, 5829.534488, -126.858620, 20.216137, 5837.110992, -126.858490, 20.216336
Neutral_jobs/omegacsd_VIPHOR, rmsd6, 5826.860767, -122.280620, 18.725406, 5829.977440, -126.839450, 19.990876, 5837.094509, -126.839160, 19.991514
Neutral_jobs/omegacsd_VIPHOR, rmsd65, 5822.340316, -118.075860, 22.531373, 5828.831743, -128.044850, 27.482663, 5839.314613, -128.044870, 27.494309
Neutral_jobs/omegacsd_VIPHOR, rmsd7, 5823.716491, -118.356200, 26.116346, 5829.825811, -128.041970, 26.408213, 5839.795115, -128.041950, 26.415573
Neutral_jobs/omegacsd_VOPDIN, rmsd107, 4680.536775, -74.112740, 48.534066, 4687.864347, -75.701000, 48.961897, 4691.766540, -75.700750, 48.967643
Neutral_jobs/omegacsd_VOPDIN, rmsd16, 4681.466271, -74.393530, 48.328801, 4688.020217, -75.665520, 49.160644, 4691.554071, -75.665340, 49.163659
Neutral_jobs/omegacsd_VOPDIN, rmsd19, 4682.495479, -74.988730, 48.004927, 4688.001729, -75.730210, 48.802528, 4692.270602, -75.729910, 48.795407
Neutral_jobs/omegacsd_VOPDIN, rmsd20, 4682.007128, -74.727800, 48.179072, 4687.902233, -75.703940, 48.949233, 4691.117623, -75.704050, 48.954805
Neutral_jobs/omegacsd_VOPDIN, rmsd23, 4682.410084, -74.706790, 48.267797, 4687.859750, -75.677110, 49.082878, 4691.894456, -75.677020, 49.089493
Neutral_jobs/omegacsd_VOPDIN, rmsd33, 4682.142882, -74.665450, 48.043463, 4687.824844, -75.654380, 48.953588, 4692.257722, -75.654330, 48.945613
Neutral_jobs/omegacsd_VOPDIN, rmsd37, 4682.283216, -74.610040, 48.119011, 4688.037255, -75.699840, 48.841632, 4692.270921, -75.700230, 48.838464
Neutral_jobs/omegacsd_VOPDIN, rmsd74, 4675.272159, -72.180090, 49.372234, 4687.770687, -75.593580, 49.069537, 4692.077927, -75.593380, 49.064520
Neutral_jobs/omegacsd_VOPDIN, rmsd81, 4675.776004, -72.469690, 49.100645, 4687.722490, -75.577020, 48.875823, 4689.345051, -75.577400, 48.878693
Neutral_jobs/omegacsd_VOPDIN, rmsd90, 4681.191011, -74.495020, 48.260285, 4688.013550, -75.707400, 48.887181, 4691.087893, -75.707330, 48.885518
Neutral_jobs/omegacsd_VORBAF, rmsd101, 4417.285963, -125.521520, -1.560361, 4411.669981, -127.778330, 2.246629, 4422.854751, -127.360780, 2.258657
Neutral_jobs/omegacsd_VORBAF, rmsd102, 4401.504572, -110.626290, 11.222946, 4411.877321, -127.992040, 2.952807, 4424.837649, -127.619370, 2.942773
Neutral_jobs/omegacsd_VORBAF, rmsd153, 4415.988387, -124.005450, 0.789010, 4411.643130, -127.876990, 3.005149, 4424.751928, -127.500320, 3.006756
Neutral_jobs/omegacsd_VORBAF, rmsd17, 4415.231645, -123.332250, 0.693151, 4411.680185, -127.646070, 1.859058, 4424.157922, -127.259400, 1.843797
Neutral_jobs/omegacsd_VORBAF, rmsd172, 4399.531813, -109.210950, 5.626230, 4412.048228, -127.960630, 2.209045, 4424.909150, -127.576720, 2.211295
Neutral_jobs/omegacsd_VORBAF, rmsd219, 4417.521325, -124.966270, 0.064289, 4411.696317, -127.958630, 3.929691, 4424.584000, -127.580060, 3.953846
Neutral_jobs/omegacsd_VORBAF, rmsd221, 4404.224302, -112.130240, -0.207516, 4412.078854, -128.003190, 3.243461, 4423.987529, -127.657450, 3.251573
Neutral_jobs/omegacsd_VORBAF, rmsd229, 4398.803277, -108.547820, 4.789804, 4411.441887, -127.697700, 2.383185, 4424.672225, -127.238980, 2.387802
Neutral_jobs/omegacsd_VORBAF, rmsd44, 4416.705115, -124.405210, 0.012446, 4411.580784, -127.776420, 2.189015, 4423.661338, -127.351610, 2.168147
Neutral_jobs/omegacsd_VORBAF, rmsd45, 4403.120252, -111.309150, 10.583108, 4411.810836, -127.944090, 3.497360, 4424.984409, -127.520760, 3.482078
Neutral_jobs/omegacsd_VORDAH, rmsd13, 5116.624656, -178.494290, 80.065042, 5111.957947, -183.611080, 91.120362, 5125.095259, -183.611120, 91.115626
Neutral_jobs/omegacsd_VORDAH, rmsd136, 5113.476844, -175.970900, 82.801208, 5116.475587, -183.872070, 89.864188, 5127.494565, -183.872060, 89.853900
Neutral_jobs/omegacsd_VORDAH, rmsd140, 5112.149021, -175.642820, 82.831257, 5116.893344, -183.871800, 89.822427, 5127.685706, -183.871930, 89.840930
Neutral_jobs/omegacsd_VORDAH, rmsd142, 5110.521433, -174.673930, 83.706737, 5116.294452, -183.889320, 90.771334, 5127.714337, -183.889210, 90.777844
Neutral_jobs/omegacsd_VORDAH, rmsd159, 5098.567529, -167.881600, 95.800257, 5111.823388, -183.653110, 91.069526, 5125.407106, -183.653010, 91.072713
Neutral_jobs/omegacsd_VORDAH, rmsd210, 5109.041974, -177.490400, 91.610106, 5116.310823, -183.861030, 90.387385, 5127.553931, -183.860890, 90.394023
Neutral_jobs/omegacsd_VORDAH, rmsd217, 5102.892815, -167.157430, 89.017956, 5107.796552, -182.606940, 105.176280, 5120.125121, -182.606870, 105.170486
Neutral_jobs/omegacsd_VORDAH, rmsd63, 5111.142348, -175.341650, 83.314235, 5116.426580, -183.896010, 90.520364, 5127.702149, -183.895930, 90.519859
Neutral_jobs/omegacsd_VORDAH, rmsd73, 5108.346771, -173.014440, 795.351904, 5116.377970, -183.916350, 802.476090, 5127.653005, -183.916230, 802.480448
Neutral_jobs/omegacsd_VORDAH, rmsd89, 5108.439670, -177.271830, 91.823513, 5116.608043, -183.903570, 89.935825, 5127.591789, -183.903600, 89.946455
Neutral_jobs/omegacsd_VORJER, rmsd120, 5249.998048, -171.640280, 21.610481, 5253.363089, -180.247230, 30.835752, 5265.047880, -180.247290, 30.848961
Neutral_jobs/omegacsd_VORJER, rmsd133, 5249.025983, -169.220110, 18.719609, 5253.321947, -180.215730, 30.294924, 5273.765597, -180.216290, 30.296589
Neutral_jobs/omegacsd_VORJER, rmsd139, 5245.497863, -165.076430, 20.318256, 5258.055063, -180.078090, 21.940072, 5268.494602, -180.077890, 21.904963
Neutral_jobs/omegacsd_VORJER, rmsd141, 5249.563618, -169.718620, 19.372839, 5254.551410, -180.571860, 30.296695, 5266.680666, -180.571350, 30.247695
Neutral_jobs/omegacsd_VORJER, rmsd152, 5246.104152, -164.722060, 21.092114, 5257.894651, -180.033720, 21.569048, 5267.902477, -180.033490, 21.571552
Neutral_jobs/omegacsd_VORJER, rmsd155, 5251.761075, -171.878000, 13.923603, 5257.678802, -179.969110, 21.898972, 5263.880475, -179.968980, 21.905973
Neutral_jobs/omegacsd_VORJER, rmsd179, 5253.015792, -174.694270, 16.474585, 5258.375532, -180.081190, 22.043803, 5268.571973, -180.081040, 22.062578
Neutral_jobs/omegacsd_VORJER, rmsd181, 5246.579590, -168.011900, 19.892282, 5253.589211, -180.364190, 30.501423, 5266.610394, -180.363970, 30.522592
Neutral_jobs/omegacsd_VORJER, rmsd227, 5251.354470, -171.473510, 15.882439, 5258.103106, -180.055120, 22.429324, 5262.376635, -180.054910, 22.422388
Neutral_jobs/omegacsd_VORJER, rmsd88, 5233.532049, -157.804510, 23.863746, 5258.419429, -180.089010, 21.720231, 5265.927906, -180.089000, 21.731362
Neutral_jobs/omegacsd_VOWXEK, rmsd120, 4150.146503, 77.818890, 50.261194, 4148.312452, 77.036490, 49.057374, 4152.276557, 77.036690, 49.061032
Neutral_jobs/omegacsd_VOWXEK, rmsd125, 4150.500718, 77.079430, 48.572827, 4148.316664, 77.032580, 48.715308, 4151.965804, 77.032760, 48.715428
Neutral_jobs/omegacsd_VOWXEK, rmsd131, 4149.943678, 77.464200, 48.673848, 4147.958816, 77.059510, 48.897742, 4151.595556, 77.059600, 48.901519
Neutral_jobs/omegacsd_VOWXEK, rmsd144, 4149.848501, 77.886060, 49.620715, 4148.292462, 77.035290, 48.539525, 4151.994036, 77.035290, 48.539215
Neutral_jobs/omegacsd_VOWXEK, rmsd146, 4149.589621, 77.634470, 49.134746, 4148.579295, 77.045280, 48.801665, 4152.384829, 77.045380, 48.798765
Neutral_jobs/omegacsd_VOWXEK, rmsd147, 4151.283981, 77.269700, 48.914673, 4149.694502, 76.943810, 48.173126, 4153.596150, 76.943890, 48.174480
Neutral_jobs/omegacsd_VOWXEK, rmsd155, 4148.652984, 78.087190, 50.561436, 4148.245042, 77.053880, 49.103058, 4152.149021, 77.053970, 49.106244
Neutral_jobs/omegacsd_VOWXEK, rmsd157, 4150.525132, 77.101620, 48.184836, 4148.400075, 77.056050, 48.682481, 4152.400339, 77.056090, 48.676019
Neutral_jobs/omegacsd_VOWXEK, rmsd160, 4150.216324, 77.098080, 48.456749, 4147.661483, 77.096080, 49.414934, 4151.714719, 77.096200, 49.415835
Neutral_jobs/omegacsd_VOWXEK, rmsd168, 4150.424259, 77.410820, 48.407458, 4146.669244, 77.120790, 49.755415, 4150.402474, 77.120770, 49.754416
Neutral_jobs/omegacsd_VOXHAR, rmsd130, 4949.768424, -62.116620, 125.945765, 4957.353105, -74.790840, 121.633289, 4965.456653, -74.790890, 121.636549
Neutral_jobs/omegacsd_VOXHAR, rmsd134, 4949.036647, -62.106590, 125.164137, 4957.487115, -74.906540, 121.003331, 4965.458636, -74.906430, 121.015617
Neutral_jobs/omegacsd_VOXHAR, rmsd138, 4951.877241, -66.449980, 126.720199, 4958.342260, -75.910200, 125.422231, 4965.840499, -75.910020, 125.417007
Neutral_jobs/omegacsd_VOXHAR, rmsd169, 4949.874270, -62.366770, 125.020855, 4957.363368, -74.865190, 120.270680, 4965.412039, -74.864910, 120.292303
Neutral_jobs/omegacsd_VOXHAR, rmsd170, 4959.589825, -70.208750, 114.757741, 4957.710427, -74.854280, 120.392267, 4965.834092, -74.854460, 120.392750
